doc_id,date,tip,period,canonical,label,count,max_score
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,finlanda,țară,1,0.975
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,suedia,țară,1,0.977
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,norvegia,țară,1,0.978
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,danemarca,țară,1,0.982
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,doamna ministru,persoană politică,2,0.892
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,3,0.802
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,sua,țară,1,0.775
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,franța,țară,1,0.635
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,țară,țară,1,0.485
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,consiliul concurenței,instituție națională,1,0.897
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,președintele,persoană politică,1,0.584
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,consiliului concurenței,instituție națională,1,0.867
2026-03-05_nicusor-dan-polonia-si-romania-impreuna-au-multe-oportunitat,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,ministerul justiției,instituție națională,1,0.718
2026-03-05_nicusor-dan-romania-este-acoperita-de-o-umbrela-nucleara,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,1,0.541
2026-03-05_nicusor-dan-romania-este-acoperita-de-o-umbrela-nucleara,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,2,0.988
2026-03-05_nicusor-dan-romania-este-acoperita-de-o-umbrela-nucleara,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,franța,țară,1,0.91
2026-03-05_pretul-carburantilor-nicusor-dan-exclude-modificarea-taxelor,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,consiliul concurenței,instituție națională,1,0.849
2026-03-05_pretul-carburantilor-nicusor-dan-exclude-modificarea-taxelor,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,președintele,persoană politică,2,0.699
2026-03-05_pretul-carburantilor-nicusor-dan-exclude-modificarea-taxelor,2026-03-05,video-transcript,2026Q2 cotitură UE + criză guvern,consiliului concurenței,instituție națională,1,0.854
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,polonia,țară,7,0.99
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,președintele,persoană politică,2,0.71
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,primul ministru,persoană politică,1,0.682
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,13,0.986
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,ue,instituție internațională,1,0.553
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,3,0.96
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,poloniei,țară,1,0.911
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,moldova,țară,1,0.718
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,ucraina,țară,2,0.974
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,prima doamnă,persoană politică,1,0.635
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,finlanda,țară,1,0.967
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,suedia,țară,1,0.972
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,norvegia,țară,1,0.978
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,danemarca,țară,1,0.975
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,doamna ministru,persoană politică,2,0.921
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,3,0.716
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,sua,țară,1,0.826
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,franța,țară,1,0.879
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,partide,partid politic,1,0.47
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,bugetul național,instituție națională,1,0.525
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,țară,țară,1,0.514
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,consiliul concurenței,instituție națională,1,0.734
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,consiliului concurenței,instituție națională,1,0.651
2026-03-06_declaratii-de-presa-sustinute-de-presedintele-romaniei-nicus_Ry-ZYl,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,ministerul justiției,instituție națională,1,0.697
2026-03-06_nicusor-dan-romania-nu-va-gazdui-focoase-nucleare-in-viitoru,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,1,0.969
2026-03-06_nicusor-dan-romania-nu-va-gazdui-focoase-nucleare-in-viitoru,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,3,0.866
2026-03-06_nicusor-dan-romania-nu-va-gazdui-focoase-nucleare-in-viitoru,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,sua,țară,1,0.879
2026-03-06_nicusor-dan-romania-nu-va-gazdui-focoase-nucleare-in-viitoru,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,1,0.78
2026-03-06_nicusor-dan-romania-nu-va-gazdui-focoase-nucleare-in-viitoru,2026-03-06,video-transcript,2026Q2 cotitură UE + criză guvern,franța,țară,1,0.75
2026-03-07_nicusor-dan-imi-voi-asuma-in-justitie-vin-din-societatea-civ,2026-03-07,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,1,0.921
2026-03-11_ce-trimite-sua-in-tara-noastra-declaratiile-lui-nicusor-dan,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,2,0.983
2026-03-11_ce-trimite-sua-in-tara-noastra-declaratiile-lui-nicusor-dan,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,parlamentul,instituție națională,1,0.584
2026-03-11_ce-trimite-sua-in-tara-noastra-declaratiile-lui-nicusor-dan,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,sua,țară,2,0.947
2026-03-11_ce-trimite-sua-in-tara-noastra-declaratiile-lui-nicusor-dan,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,2,0.965
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,doamnei ministru de externe,persoană politică,1,0.511
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,5,0.98
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,primul ministru,persoană politică,1,0.589
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,ministrul energiei,persoană politică,1,0.481
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,ministrul de finanțe,persoană politică,1,0.615
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,parlamentul,instituție națională,1,0.595
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,sua,țară,2,0.938
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,2,0.962
2026-03-11_declaratie-sustinuta-de-presedintele-romaniei-nicusor-dan-du,2026-03-11,video-transcript,2026Q2 cotitură UE + criză guvern,parlamentului,instituție națională,2,0.643
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,domnule președinte,persoană politică,1,0.556
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,volodimir,persoană politică,1,0.737
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,4,0.984
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,ucraina,țară,3,0.955
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,ucrainei,țară,2,0.953
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,ue,instituție internațională,1,0.606
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,1,0.718
2026-03-12_nicusor-dan-we-will-produce-drones-in-romania-together-with,2026-03-12,video-transcript,2026Q2 cotitură UE + criză guvern,domnul președinte,persoană politică,1,0.658
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,domnule președinte,persoană politică,1,0.58
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,volodimir,persoană politică,1,0.741
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,11,0.984
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,ucraina,țară,6,0.962
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,ucrainei,țară,4,0.968
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,ue,instituție internațională,1,0.468
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,1,0.561
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,domnul președinte,persoană politică,3,0.811
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,consiliul europei,instituție internațională,1,0.709
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,consiliul european,instituție internațională,1,0.686
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,consiliului european,instituție națională,1,0.478
2026-03-13_conferinta-sustinuta-de-presedintii-romaniei-si-ucrainei-nic,2026-03-13,video-transcript,2026Q2 cotitură UE + criză guvern,ce,instituție națională,1,0.563
2026-03-19_conferinta-presedintelui-romaniei-nicusor-dan-si-a-secretaru,2026-03-19,video-transcript-diarizat,2026Q2 cotitură UE + criză guvern,domnule secretar general,persoană politică,1,0.477
2026-03-19_conferinta-presedintelui-romaniei-nicusor-dan-si-a-secretaru,2026-03-19,video-transcript-diarizat,2026Q2 cotitură UE + criză guvern,mark,persoană politică,1,0.672
2026-03-19_conferinta-presedintelui-romaniei-nicusor-dan-si-a-secretaru,2026-03-19,video-transcript-diarizat,2026Q2 cotitură UE + criză guvern,ministerul de externe iranian,instituție națională,1,0.53
2026-03-19_conferinta-presedintelui-romaniei-nicusor-dan-si-a-secretaru,2026-03-19,video-transcript-diarizat,2026Q2 cotitură UE + criză guvern,românia,țară,1,0.962
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,2,0.984
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,1,0.459
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,domnul secretar general,persoană politică,1,0.497
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,ucraina,țară,4,0.981
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa_BurJvC,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,1,0.899
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa_BurJvC,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,4,0.972
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa_BurJvC,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,nato,instituție internațională,2,0.505
2026-03-19_nicusor-dan-romania-has-taken-a-clear-position-on-the-transa_BurJvC,2026-03-19,video-transcript,2026Q2 cotitură UE + criză guvern,ucraina,țară,4,0.963
2026-03-26_ce-a-spus-nicusor-dan-despre-o-eventuala-rationalizare-a-car,2026-03-26,video-transcript,2026Q2 cotitură UE + criză guvern,piața mondială de petrol,instituție internațională,1,0.602
2026-03-26_nicusor-dan-a-anuntat-ca-va-promulga-legea-bugetului-asa-cum,2026-03-26,video-transcript,2026Q2 cotitură UE + criză guvern,curții constituționale,instituție națională,1,0.577
2026-03-27_nicusor-dan-if-the-measures-are-not-sufficient-the-governmen,2026-03-27,video-transcript,2026Q2 cotitură UE + criză guvern,piața mondială de petrol,instituție internațională,1,0.486
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,președintele,persoană politică,1,0.596
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,parlamentul,instituție națională,1,0.555
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,guvernului,instituție națională,1,0.597
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,guvernul,instituție națională,3,0.622
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,guvern,instituție națională,1,0.52
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,psd,partid politic,1,0.957
2026-03-30_o-posibila-iesire-a-psd-de-la-guvernare-nicusor-dan-nu-cred,2026-03-30,video-transcript,2026Q2 cotitură UE + criză guvern,președinte,persoană politică,1,0.587
2026-04-01_presedintele-nicusor-dan-trecerea-romaniei-la-euro-esentiala,2026-04-01,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,2,0.991
2026-04-01_presedintele-nicusor-dan-trecerea-romaniei-la-euro-esentiala,2026-04-01,video-transcript,2026Q2 cotitură UE + criză guvern,ce,instituție internațională,1,0.629
2026-04-07_declaratiile-presedintelui-nicusor-dan-dupa-vizita-la-centru,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,românia,țară,12,0.989
2026-04-07_declaratiile-presedintelui-nicusor-dan-dupa-vizita-la-centru,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,serbia,țară,1,0.849
2026-04-07_declaratiile-presedintelui-nicusor-dan-dupa-vizita-la-centru,2026-04-07,video-transcript,2026Q2 cotitură UE + criză guvern,româniei,țară,3,0.905
